Date,Open,High,Low,Close,Change (Pips),Currency Pair
2020-11-13,105.129,105.152,104.565,104.613,-51.6,USDJPY
2020-11-12,105.426,105.479,105.071,105.124,-30.2,USDJPY
2020-11-11,105.274,105.677,105.007,105.431,15.7,USDJPY
2020-11-10,105.348,105.484,104.817,105.243,-10.5,USDJPY
2020-11-09,103.299,105.649,103.189,105.39,209.1,USDJPY
2020-11-06,103.455,103.759,103.175,103.364,-9.1,USDJPY
2020-11-05,104.501,104.545,103.444,103.518,-98.3,USDJPY
2020-11-04,104.447,105.344,104.15,104.518,7.1,USDJPY
2020-11-03,104.66,104.821,104.433,104.501,-15.9,USDJPY
2020-11-02,104.447,104.95,104.447,104.751,30.4,USDJPY
2020-10-30,104.587,104.74,104.122,104.668,8.1,USDJPY
2020-10-29,104.316,104.725,104.023,104.608,29.2,USDJPY
2020-10-28,104.405,104.554,104.11,104.316,-8.9,USDJPY
2020-10-27,104.83,104.891,104.39,104.416,-41.4,USDJPY
2020-10-26,104.667,105.054,104.648,104.831,16.4,USDJPY
2020-10-23,104.864,104.935,104.545,104.712,-15.2,USDJPY
2020-10-22,104.584,104.922,104.476,104.884,30.0,USDJPY
2020-10-21,105.497,105.531,104.342,104.581,-91.6,USDJPY
2020-10-20,105.417,105.747,105.34,105.506,8.9,USDJPY
2020-10-19,105.268,105.503,105.268,105.432,16.4,USDJPY
2020-10-16,105.439,105.458,105.187,105.398,-4.1,USDJPY
2020-10-15,105.161,105.492,105.05,105.419,25.8,USDJPY
2020-10-14,105.468,105.515,105.034,105.162,-30.6,USDJPY
2020-10-13,105.343,105.629,105.262,105.477,13.4,USDJPY
2020-10-12,105.705,105.795,105.244,105.322,-38.3,USDJPY
2020-10-09,106.022,106.04,105.58,105.625,-39.7,USDJPY
2020-10-08,105.958,106.105,105.921,106.026,6.8,USDJPY
2020-10-07,105.612,106.105,105.592,105.963,35.1,USDJPY
2020-10-06,105.739,105.783,105.468,105.632,-10.7,USDJPY
2020-10-05,105.275,105.793,105.231,105.737,46.2,USDJPY
2020-10-02,105.518,105.665,104.941,105.329,-18.9,USDJPY
2020-10-01,105.525,105.729,105.404,105.547,2.2,USDJPY
2020-09-30,105.605,105.803,105.402,105.438,-16.7,USDJPY
2020-09-29,105.474,105.733,105.342,105.678,20.4,USDJPY
2020-09-28,105.439,105.692,105.265,105.488,4.9,USDJPY
2020-09-25,105.386,105.699,105.239,105.55,16.4,USDJPY
2020-09-24,105.399,105.533,105.207,105.412,1.3,USDJPY
2020-09-23,104.92,105.494,104.854,105.358,43.8,USDJPY
2020-09-22,104.646,105.079,104.407,104.945,29.9,USDJPY
2020-09-21,104.518,104.889,103.998,104.641,12.3,USDJPY
2020-09-18,104.724,104.873,104.274,104.567,-15.7,USDJPY
2020-09-17,104.909,105.173,104.526,104.738,-17.1,USDJPY
2020-09-16,105.346,105.431,104.799,104.943,-40.3,USDJPY
2020-09-15,105.712,105.816,105.303,105.444,-26.8,USDJPY
2020-09-14,106.064,106.168,105.55,105.735,-32.9,USDJPY
2020-09-11,106.126,106.266,106.057,106.146,2.0,USDJPY
2020-09-10,106.143,106.301,105.98,106.129,-1.4,USDJPY
2020-09-09,106.02,106.275,105.79,106.178,15.8,USDJPY
2020-09-08,106.157,106.385,105.864,106.029,-12.8,USDJPY
2020-09-07,106.213,106.385,106.13,106.253,4.0,USDJPY
2020-09-04,106.158,106.503,106.054,106.236,7.8,USDJPY
2020-09-03,106.184,106.551,106.002,106.185,0.1,USDJPY
2020-09-02,105.973,106.3,105.849,106.185,21.2,USDJPY
2020-09-01,105.9,106.155,105.594,105.959,5.9,USDJPY
2020-08-31,105.441,106.097,105.258,105.904,46.3,USDJPY
2020-08-28,106.541,106.946,105.202,105.34,-120.1,USDJPY
2020-08-27,106.001,106.701,105.603,106.57,56.9,USDJPY
2020-08-26,106.385,106.559,105.957,105.987,-39.8,USDJPY
2020-08-25,105.97,106.576,105.871,106.388,41.8,USDJPY
2020-08-24,105.761,105.996,105.686,105.979,21.8,USDJPY
2020-08-21,105.793,106.07,105.439,105.816,2.3,USDJPY
2020-08-20,106.096,106.217,105.744,105.794,-30.2,USDJPY
2020-08-19,105.401,106.152,105.101,106.11,70.9,USDJPY
2020-08-18,105.996,106.051,105.282,105.404,-59.2,USDJPY
2020-08-17,106.528,106.651,105.94,105.996,-53.2,USDJPY
2020-08-14,106.925,107.039,106.436,106.572,-35.3,USDJPY
2020-08-13,106.802,107.05,106.566,106.923,12.1,USDJPY
2020-08-12,106.49,107.016,106.442,106.876,38.6,USDJPY
2020-08-11,105.872,106.681,105.864,106.491,61.9,USDJPY
2020-08-10,105.807,106.199,105.705,105.957,15.0,USDJPY
2020-08-07,105.542,106.055,105.457,105.913,37.1,USDJPY
2020-08-06,105.591,105.696,105.299,105.544,-4.7,USDJPY
2020-08-05,105.711,105.874,105.323,105.596,-11.5,USDJPY
2020-08-04,105.94,106.194,105.638,105.716,-22.4,USDJPY
2020-08-03,105.747,106.472,105.582,105.95,20.3,USDJPY
2020-07-31,104.648,106.054,104.187,105.929,128.1,USDJPY
2020-07-30,104.825,105.297,104.682,104.739,-8.6,USDJPY
2020-07-29,104.973,105.241,104.772,104.922,-5.1,USDJPY
2020-07-28,105.369,105.687,104.958,105.077,-29.2,USDJPY
2020-07-27,105.999,106.101,105.114,105.379,-62.0,USDJPY
2020-07-24,106.855,106.895,105.679,106.127,-72.8,USDJPY
2020-07-23,107.15,107.228,106.709,106.847,-30.3,USDJPY
2020-07-22,106.791,107.287,106.692,107.157,36.6,USDJPY
2020-07-21,107.245,107.369,106.686,106.793,-45.2,USDJPY
2020-07-20,107.045,107.546,106.993,107.274,22.9,USDJPY
2020-07-17,107.192,107.358,106.936,107.017,-17.5,USDJPY
2020-07-16,106.89,107.401,106.832,107.275,38.5,USDJPY
2020-07-15,107.226,107.31,106.666,106.941,-28.5,USDJPY
2020-07-14,107.289,107.435,107.119,107.235,-5.4,USDJPY
2020-07-13,106.881,107.316,106.785,107.284,40.3,USDJPY
2020-07-10,107.193,107.266,106.641,106.917,-27.6,USDJPY
2020-07-09,107.229,107.395,107.096,107.198,-3.1,USDJPY
2020-07-08,107.515,107.713,107.204,107.261,-25.4,USDJPY
2020-07-07,107.329,107.79,107.245,107.525,19.6,USDJPY
2020-07-06,107.447,107.776,107.259,107.395,-5.2,USDJPY
2020-07-03,107.498,107.567,107.432,107.484,-1.4,USDJPY
2020-07-02,107.462,107.724,107.33,107.495,3.3,USDJPY
2020-07-01,107.918,108.161,107.36,107.463,-45.5,USDJPY
2020-06-30,107.558,107.986,107.522,107.929,37.1,USDJPY
2020-06-29,107.059,107.883,107.04,107.571,51.2,USDJPY
2020-06-26,107.186,107.355,106.795,107.218,3.2,USDJPY
2020-06-25,107.039,107.453,106.955,107.196,15.7,USDJPY
2020-06-24,106.516,107.072,106.383,107.056,54.0,USDJPY
2020-06-23,106.897,107.223,106.074,106.536,-36.1,USDJPY
2020-06-22,106.764,107.013,106.728,106.902,13.8,USDJPY
2020-06-19,106.962,107.06,106.768,106.872,-9.0,USDJPY
2020-06-18,106.993,107.13,106.669,106.968,-2.5,USDJPY
2020-06-17,107.298,107.444,106.954,107.007,-29.1,USDJPY
2020-06-16,107.328,107.638,107.209,107.313,-1.5,USDJPY
2020-06-15,107.279,107.565,106.998,107.324,4.5,USDJPY
2020-06-12,106.861,107.554,106.585,107.348,48.7,USDJPY
2020-06-11,107.113,107.231,106.571,106.857,-25.6,USDJPY
2020-06-10,107.75,107.876,106.992,107.129,-62.1,USDJPY
2020-06-09,108.425,108.545,107.623,107.754,-67.1,USDJPY
2020-06-08,109.545,109.691,108.233,108.425,-112.0,USDJPY
2020-06-05,109.126,109.851,109.045,109.591,46.5,USDJPY
2020-06-04,108.879,109.195,108.613,109.154,27.5,USDJPY
2020-06-03,108.66,108.981,108.421,108.897,23.7,USDJPY
2020-06-02,107.58,108.771,107.511,108.672,109.2,USDJPY
2020-06-01,107.653,107.854,107.375,107.585,-6.8,USDJPY
2020-05-29,107.561,107.895,107.079,107.787,22.6,USDJPY
2020-05-28,107.718,107.904,107.573,107.625,-9.3,USDJPY
2020-05-27,107.523,107.949,107.367,107.717,19.4,USDJPY
2020-05-26,107.672,107.923,107.403,107.533,-13.9,USDJPY
2020-05-25,107.544,107.779,107.539,107.702,15.8,USDJPY
2020-05-22,107.597,107.76,107.32,107.605,0.8,USDJPY
2020-05-21,107.466,107.848,107.466,107.603,13.7,USDJPY
2020-05-20,107.696,107.983,107.336,107.52,-17.6,USDJPY
2020-05-19,107.291,108.087,107.244,107.7,40.9,USDJPY
2020-05-18,107.066,107.506,107.066,107.327,26.1,USDJPY
2020-05-15,107.246,107.436,106.86,107.168,-7.8,USDJPY
2020-05-14,107.021,107.365,106.776,107.227,20.6,USDJPY
2020-05-13,107.098,107.278,106.744,107.026,-7.2,USDJPY
2020-05-12,107.594,107.693,107.12,107.147,-44.7,USDJPY
2020-05-11,106.474,107.766,106.474,107.65,117.6,USDJPY
2020-05-08,106.275,106.747,106.204,106.688,41.3,USDJPY
2020-05-07,106.075,106.657,105.991,106.266,19.1,USDJPY
2020-05-06,106.419,106.616,105.986,106.101,-31.8,USDJPY
2020-05-05,106.687,106.891,106.413,106.543,-14.4,USDJPY
2020-05-04,106.76,107.066,106.631,106.713,-4.7,USDJPY
2020-05-01,107.126,107.405,106.604,106.912,-21.4,USDJPY
2020-04-30,106.537,107.498,106.405,107.167,63.0,USDJPY
2020-04-29,106.857,106.894,106.357,106.619,-23.8,USDJPY
2020-04-28,107.21,107.339,106.56,106.862,-34.8,USDJPY
2020-04-27,107.542,107.622,106.993,107.247,-29.5,USDJPY
2020-04-24,107.556,107.762,107.371,107.491,-6.5,USDJPY
2020-04-23,107.704,108.041,107.344,107.63,-7.4,USDJPY
2020-04-22,107.753,107.94,107.516,107.748,-0.5,USDJPY
2020-04-21,107.601,107.89,107.278,107.756,15.5,USDJPY
2020-04-20,107.453,107.946,107.398,107.612,15.9,USDJPY
2020-04-17,107.911,108.085,107.302,107.557,-35.4,USDJPY
2020-04-16,107.378,108.08,107.162,107.892,51.4,USDJPY
2020-04-15,107.21,107.872,106.928,107.432,22.2,USDJPY
2020-04-14,107.762,107.767,106.982,107.21,-55.2,USDJPY
2020-04-13,108.344,108.524,107.498,107.754,-59.0,USDJPY
2020-04-10,108.41,108.585,108.323,108.417,0.7,USDJPY
2020-04-09,108.815,109.064,108.209,108.491,-32.4,USDJPY
2020-04-08,108.749,109.104,108.505,108.834,8.5,USDJPY
2020-04-07,109.203,109.276,108.67,108.779,-42.4,USDJPY
2020-04-06,108.346,109.383,108.334,109.235,88.9,USDJPY
2020-04-03,107.859,108.678,107.8,108.459,60.0,USDJPY
2020-04-02,107.152,108.092,107.017,107.876,72.4,USDJPY
2020-04-01,107.524,107.941,106.919,107.169,-35.5,USDJPY
2020-03-31,107.662,108.727,107.463,107.564,-9.8,USDJPY
2020-03-30,107.684,108.294,107.121,107.809,12.5,USDJPY
2020-03-27,109.506,109.704,107.756,107.973,-153.3,USDJPY
2020-03-26,111.199,111.295,109.205,109.608,-159.1,USDJPY
2020-03-25,111.221,111.68,110.752,111.203,-1.8,USDJPY
2020-03-24,111.044,111.717,110.085,111.216,17.2,USDJPY
2020-03-23,110.748,111.596,109.667,111.273,52.5,USDJPY
2020-03-20,110.701,111.502,109.322,110.853,15.2,USDJPY
2020-03-19,108.016,110.955,107.865,110.7,268.4,USDJPY
2020-03-18,107.585,108.651,106.752,108.033,44.8,USDJPY
2020-03-17,105.826,107.863,105.822,107.614,178.8,USDJPY
2020-03-16,106.971,107.577,105.145,105.894,-107.7,USDJPY
2020-03-13,104.621,108.507,104.508,108.003,338.2,USDJPY
2020-03-12,104.534,106.103,103.079,104.617,8.3,USDJPY
2020-03-11,105.624,105.648,104.094,104.476,-114.8,USDJPY
2020-03-10,102.354,105.917,102.005,105.634,328.0,USDJPY
2020-03-09,104.2,104.594,101.178,102.367,-183.3,USDJPY
2020-03-06,106.151,106.343,104.994,105.351,-80.0,USDJPY
2020-03-05,107.519,107.741,105.966,106.162,-135.7,USDJPY
2020-03-04,107.079,107.688,106.846,107.528,44.9,USDJPY
2020-03-03,108.305,108.536,106.929,107.121,-118.4,USDJPY
2020-03-02,107.399,108.578,107.365,108.349,95.0,USDJPY
2020-02-28,109.591,109.682,107.511,108.064,-152.7,USDJPY
2020-02-27,110.424,110.457,109.57,109.586,-83.8,USDJPY
2020-02-26,110.2,110.704,110.131,110.422,22.2,USDJPY
2020-02-25,110.704,111.041,109.89,110.203,-50.1,USDJPY
2020-02-24,111.2,111.685,110.336,110.73,-47.0,USDJPY
2020-02-21,112.095,112.188,111.475,111.575,-52.0,USDJPY
2020-02-20,111.36,112.229,111.115,112.117,75.7,USDJPY
2020-02-19,109.87,111.594,109.848,111.35,148.0,USDJPY
2020-02-18,109.865,109.945,109.655,109.866,0.1,USDJPY
2020-02-17,109.814,109.961,109.719,109.869,5.5,USDJPY
2020-02-14,109.809,109.909,109.694,109.778,-3.1,USDJPY
2020-02-13,110.082,110.091,109.621,109.831,-25.1,USDJPY
2020-02-12,109.785,110.148,109.766,110.097,31.2,USDJPY
2020-02-11,109.769,109.964,109.721,109.787,1.8,USDJPY
2020-02-10,109.678,109.881,109.563,109.776,9.8,USDJPY
2020-02-07,109.984,110.017,109.533,109.782,-20.2,USDJPY
2020-02-06,109.817,110.008,109.69,109.997,18.0,USDJPY
2020-02-05,109.514,109.842,109.301,109.825,31.1,USDJPY
2020-02-04,108.66,109.544,108.548,109.521,86.1,USDJPY
2020-02-03,108.299,108.797,108.299,108.664,36.5,USDJPY
2020-01-31,108.949,109.133,108.308,108.349,-60.0,USDJPY
2020-01-30,109.011,109.067,108.585,108.936,-7.5,USDJPY
2020-01-29,109.144,109.263,108.977,109.02,-12.4,USDJPY
2020-01-28,108.885,109.2,108.754,109.143,25.8,USDJPY
2020-01-27,108.907,109.135,108.729,108.899,-0.8,USDJPY
2020-01-24,109.489,109.654,109.173,109.284,-20.5,USDJPY
2020-01-23,109.832,109.853,109.264,109.488,-34.4,USDJPY
2020-01-22,109.859,110.1,109.826,109.839,-2.0,USDJPY
2020-01-21,110.18,110.222,109.76,109.872,-30.8,USDJPY
2020-01-20,110.049,110.216,110.049,110.179,13.0,USDJPY
2020-01-17,110.133,110.286,110.045,110.163,3.0,USDJPY
2020-01-16,109.889,110.176,109.851,110.159,27.0,USDJPY
2020-01-15,109.977,110.009,109.787,109.898,-7.9,USDJPY
2020-01-14,109.939,110.211,109.849,109.994,5.5,USDJPY
2020-01-13,109.524,109.944,109.501,109.938,41.4,USDJPY
2020-01-10,109.515,109.692,109.436,109.505,-1.0,USDJPY
2020-01-09,109.021,109.581,109.012,109.52,49.9,USDJPY
2020-01-08,108.44,109.247,107.653,109.133,69.3,USDJPY
2020-01-07,108.358,108.632,108.243,108.461,10.3,USDJPY
2020-01-06,107.839,108.508,107.771,108.373,53.4,USDJPY
2020-01-03,108.558,108.628,107.838,108.11,-44.8,USDJPY
2020-01-02,108.733,108.868,108.214,108.557,-17.6,USDJPY
2019-12-31,108.867,108.878,108.467,108.624,-24.3,USDJPY
2019-12-30,109.401,109.477,108.767,108.875,-52.6,USDJPY
2019-12-27,109.623,109.623,109.389,109.464,-15.9,USDJPY
2019-12-26,109.354,109.682,109.354,109.643,28.9,USDJPY
2019-12-24,109.395,109.442,109.327,109.377,-1.8,USDJPY
2019-12-23,109.391,109.54,109.342,109.389,-0.2,USDJPY
2019-12-20,109.36,109.525,109.255,109.455,9.5,USDJPY
2019-12-19,109.539,109.688,109.183,109.355,-18.4,USDJPY
2019-12-18,109.48,109.629,109.4,109.578,9.8,USDJPY
2019-12-17,109.531,109.632,109.441,109.491,-4.0,USDJPY
2019-12-16,109.273,109.679,109.273,109.564,29.1,USDJPY
2019-12-13,109.312,109.706,108.893,109.348,3.6,USDJPY
2019-12-12,108.554,109.449,108.456,109.302,74.8,USDJPY
2019-12-11,108.716,108.86,108.467,108.556,-16.0,USDJPY
2019-12-10,108.55,108.766,108.511,108.743,19.3,USDJPY
2019-12-09,108.593,108.68,108.432,108.548,-4.5,USDJPY
2019-12-06,108.754,108.922,108.469,108.57,-18.4,USDJPY
2019-12-05,108.855,108.997,108.654,108.754,-10.1,USDJPY
2019-12-04,108.63,108.964,108.429,108.871,24.1,USDJPY
2019-12-03,108.973,109.206,108.483,108.635,-33.8,USDJPY
2019-12-02,109.486,109.726,108.924,108.97,-51.6,USDJPY
2019-11-29,109.513,109.672,109.398,109.458,-5.5,USDJPY
2019-11-28,109.512,109.56,109.331,109.511,-0.1,USDJPY
2019-11-27,109.032,109.606,109.004,109.523,49.1,USDJPY
2019-11-26,108.9,109.21,108.876,109.067,16.7,USDJPY
2019-11-25,108.629,108.98,108.607,108.925,29.6,USDJPY
2019-11-22,108.628,108.728,108.474,108.631,0.3,USDJPY
2019-11-21,108.598,108.7,108.281,108.611,1.3,USDJPY
2019-11-20,108.538,108.741,108.349,108.615,7.7,USDJPY
2019-11-19,108.677,108.838,108.454,108.544,-13.3,USDJPY
2019-11-18,108.777,109.07,108.51,108.673,-10.4,USDJPY
2019-11-15,108.417,108.856,108.362,108.79,37.3,USDJPY
2019-11-14,108.813,108.859,108.239,108.4,-41.3,USDJPY
2019-11-13,108.992,109.147,108.652,108.807,-18.5,USDJPY
2019-11-12,109.05,109.295,108.925,109.029,-2.1,USDJPY
2019-11-11,109.189,109.252,108.893,109.042,-14.7,USDJPY
2019-11-08,109.278,109.475,109.078,109.238,-4.0,USDJPY
2019-11-07,108.967,109.485,108.644,109.28,31.3,USDJPY
2019-11-06,109.145,109.189,108.819,108.983,-16.2,USDJPY
2019-11-05,108.571,109.241,108.536,109.17,59.9,USDJPY
2019-11-04,108.217,108.648,108.179,108.574,35.7,USDJPY
2019-11-01,108.027,108.324,107.887,108.152,12.5,USDJPY
2019-10-31,108.837,108.894,107.926,108.024,-81.3,USDJPY
2019-10-30,108.882,109.289,108.722,108.843,-3.9,USDJPY
2019-10-29,108.926,109.066,108.754,108.888,-3.8,USDJPY
2019-10-28,108.698,109.041,108.659,108.965,26.7,USDJPY
2019-10-25,108.596,108.773,108.509,108.675,7.9,USDJPY
2019-10-24,108.686,108.752,108.495,108.632,-5.4,USDJPY
2019-10-23,108.479,108.706,108.251,108.693,21.4,USDJPY
2019-10-22,108.607,108.729,108.442,108.487,-12.0,USDJPY
2019-10-21,108.415,108.664,108.294,108.605,19.0,USDJPY
2019-10-18,108.648,108.722,108.388,108.416,-23.2,USDJPY
2019-10-17,108.763,108.936,108.459,108.651,-11.2,USDJPY
2019-10-16,108.858,108.863,108.561,108.76,-9.8,USDJPY
2019-10-15,108.396,108.9,108.156,108.862,46.6,USDJPY
2019-10-14,108.332,108.52,108.03,108.394,6.2,USDJPY
2019-10-11,107.959,108.622,107.839,108.406,44.7,USDJPY
2019-10-10,107.474,108.018,107.036,107.944,47.0,USDJPY
2019-10-09,107.08,107.626,106.931,107.474,39.4,USDJPY
2019-10-08,107.244,107.447,106.809,107.084,-16.0,USDJPY
2019-10-07,106.65,107.465,106.65,107.259,60.9,USDJPY
2019-10-04,106.913,107.134,106.566,106.914,0.1,USDJPY
2019-10-03,107.174,107.295,106.481,106.905,-26.9,USDJPY
2019-10-02,107.741,107.896,107.049,107.183,-55.8,USDJPY
2019-10-01,108.078,108.467,107.623,107.748,-33.0,USDJPY
2019-09-30,107.955,108.177,107.742,108.066,11.1,USDJPY
2019-09-27,107.82,108.18,107.655,107.94,12.0,USDJPY
2019-09-26,107.762,107.959,107.424,107.841,7.9,USDJPY
2019-09-25,107.054,107.88,106.978,107.761,70.7,USDJPY
2019-09-24,107.535,107.795,106.958,107.079,-45.6,USDJPY
2019-09-23,107.693,107.769,107.31,107.538,-15.5,USDJPY
2019-09-20,108.011,108.085,107.523,107.544,-46.7,USDJPY
2019-09-19,108.442,108.472,107.786,108.053,-38.9,USDJPY
2019-09-18,108.113,108.475,108.084,108.448,33.5,USDJPY
2019-09-17,108.105,108.367,108.02,108.116,1.1,USDJPY
2019-09-16,107.464,108.165,107.452,108.146,68.2,USDJPY
2019-09-13,108.057,108.26,107.906,108.113,5.6,USDJPY
2019-09-12,107.805,108.189,107.522,108.113,30.8,USDJPY
2019-09-11,107.538,107.859,107.493,107.849,31.1,USDJPY
2019-09-10,107.238,107.583,107.178,107.531,29.3,USDJPY
2019-09-09,106.822,107.271,106.763,107.23,40.8,USDJPY
2019-09-06,106.924,107.102,106.625,106.916,-0.8,USDJPY
2019-09-05,106.375,107.228,106.299,106.948,57.3,USDJPY
2019-09-04,105.935,106.447,105.831,106.413,47.8,USDJPY
2019-09-03,106.207,106.384,105.736,105.94,-26.7,USDJPY
2019-09-02,106.064,106.4,105.921,106.19,12.6,USDJPY
2019-08-30,106.515,106.545,106.104,106.26,-25.5,USDJPY
2019-08-29,106.05,106.682,105.828,106.505,45.5,USDJPY
2019-08-28,105.744,106.23,105.652,106.115,37.1,USDJPY
2019-08-27,106.087,106.167,105.59,105.76,-32.7,USDJPY
2019-08-26,104.973,106.418,104.452,106.121,114.8,USDJPY
2019-08-23,106.428,106.737,105.256,105.397,-103.1,USDJPY
2019-08-22,106.618,106.654,106.253,106.446,-17.2,USDJPY
2019-08-21,106.224,106.649,106.221,106.612,38.8,USDJPY
2019-08-20,106.628,106.691,106.161,106.228,-40.0,USDJPY
2019-08-19,106.246,106.698,106.24,106.626,38.0,USDJPY
2019-08-16,106.096,106.494,106.0,106.352,25.6,USDJPY
2019-08-15,105.903,106.778,105.702,106.117,21.4,USDJPY
2019-08-14,106.74,106.767,105.654,105.91,-83.0,USDJPY
2019-08-13,105.277,106.98,105.068,106.743,146.6,USDJPY
2019-08-12,105.552,105.691,105.048,105.291,-26.1,USDJPY
2019-08-09,106.08,106.09,105.27,105.66,-42.0,USDJPY
2019-08-08,106.269,106.3,105.894,106.071,-19.8,USDJPY
2019-08-07,106.473,106.473,105.498,106.273,-20.0,USDJPY
2019-08-06,105.94,107.088,105.52,106.457,51.7,USDJPY
2019-08-05,106.527,106.682,105.786,105.947,-58.0,USDJPY
2019-08-02,107.327,107.566,106.508,106.587,-74.0,USDJPY
2019-08-01,108.746,109.318,107.255,107.329,-141.7,USDJPY
2019-07-31,108.585,108.996,108.49,108.756,17.1,USDJPY
2019-07-30,108.779,108.948,108.451,108.595,-18.4,USDJPY
2019-07-29,108.621,108.9,108.421,108.78,15.9,USDJPY
2019-07-26,108.629,108.828,108.561,108.675,4.6,USDJPY
2019-07-25,108.186,108.757,108.045,108.634,44.8,USDJPY
2019-07-24,108.214,108.275,107.936,108.176,-3.8,USDJPY
2019-07-23,107.861,108.289,107.826,108.218,35.7,USDJPY
2019-07-22,107.695,108.068,107.695,107.861,16.6,USDJPY
2019-07-19,107.285,107.978,107.216,107.738,45.3,USDJPY
2019-07-18,107.942,108.015,107.21,107.295,-64.7,USDJPY
2019-07-17,108.228,108.328,107.935,107.938,-29.0,USDJPY
2019-07-16,107.908,108.376,107.821,108.232,32.4,USDJPY
2019-07-15,107.847,108.11,107.8,107.906,5.9,USDJPY
2019-07-12,108.492,108.611,107.807,107.894,-59.8,USDJPY
2019-07-11,108.458,108.534,107.862,108.494,3.6,USDJPY
2019-07-10,108.851,108.99,108.346,108.461,-39.0,USDJPY
2019-07-09,108.717,108.962,108.677,108.853,13.6,USDJPY
2019-07-08,108.418,108.806,108.28,108.725,30.7,USDJPY
2019-07-05,107.811,108.637,107.78,108.481,67.0,USDJPY
2019-07-04,107.804,107.842,107.707,107.812,0.8,USDJPY
2019-07-03,107.867,107.914,107.53,107.824,-4.3,USDJPY
2019-07-02,108.424,108.475,107.766,107.914,-51.0,USDJPY
2019-07-01,108.178,108.533,108.103,108.429,25.1,USDJPY
2019-06-28,107.761,107.93,107.559,107.924,16.3,USDJPY
2019-06-27,107.781,108.164,107.651,107.77,-1.1,USDJPY
2019-06-26,107.18,107.853,107.101,107.782,60.2,USDJPY
2019-06-25,107.291,107.411,106.78,107.16,-13.1,USDJPY
2019-06-24,107.277,107.537,107.248,107.292,1.5,USDJPY
2019-06-21,107.291,107.733,107.046,107.333,4.2,USDJPY
2019-06-20,108.101,108.142,107.212,107.305,-79.6,USDJPY
2019-06-19,108.453,108.618,107.901,108.101,-35.2,USDJPY
2019-06-18,108.53,108.677,108.061,108.441,-8.9,USDJPY
2019-06-17,108.496,108.724,108.469,108.529,3.3,USDJPY
2019-06-14,108.295,108.585,108.156,108.536,24.1,USDJPY
2019-06-13,108.5,108.535,108.162,108.386,-11.4,USDJPY
2019-06-12,108.512,108.563,108.215,108.503,-0.9,USDJPY
2019-06-11,108.426,108.797,108.347,108.514,8.8,USDJPY
2019-06-10,108.481,108.714,108.311,108.45,-3.1,USDJPY
2019-06-07,108.4,108.614,107.878,108.206,-19.4,USDJPY
2019-06-06,108.459,108.563,108.026,108.385,-7.4,USDJPY
2019-06-05,108.139,108.484,107.816,108.453,31.4,USDJPY
2019-06-04,108.068,108.357,107.843,108.145,7.7,USDJPY
2019-06-03,108.272,108.445,107.882,108.065,-20.7,USDJPY
2019-05-31,109.609,109.62,108.276,108.311,-129.8,USDJPY
2019-05-30,109.591,109.928,109.475,109.627,3.6,USDJPY
2019-05-29,109.367,109.697,109.148,109.587,22.0,USDJPY
2019-05-28,109.502,109.628,109.209,109.369,-13.3,USDJPY
2019-05-27,109.266,109.585,109.266,109.524,25.8,USDJPY
2019-05-24,109.597,109.748,109.276,109.293,-30.4,USDJPY
2019-05-23,110.343,110.362,109.457,109.597,-74.6,USDJPY
2019-05-22,110.49,110.626,110.24,110.353,-13.7,USDJPY
2019-05-21,110.056,110.673,110.01,110.485,42.9,USDJPY
2019-05-20,110.101,110.317,109.808,110.058,-4.3,USDJPY
2019-05-17,109.844,110.194,109.496,110.039,19.5,USDJPY
2019-05-16,109.592,109.968,109.336,109.844,25.2,USDJPY
2019-05-15,109.61,109.705,109.157,109.588,-2.2,USDJPY
2019-05-14,109.288,109.774,109.147,109.607,31.9,USDJPY
2019-05-13,109.752,109.836,109.02,109.304,-44.8,USDJPY
2019-05-10,109.669,110.051,109.473,109.972,30.3,USDJPY
2019-05-09,110.092,110.11,109.473,109.763,-32.9,USDJPY
2019-05-08,110.234,110.294,109.905,110.101,-13.3,USDJPY
2019-05-07,110.731,110.852,110.168,110.243,-48.8,USDJPY
2019-05-06,110.597,110.956,110.279,110.861,26.4,USDJPY
2019-05-03,111.491,111.703,111.067,111.105,-38.6,USDJPY
2019-05-02,111.368,111.665,111.35,111.507,13.9,USDJPY
2019-05-01,111.405,111.612,111.048,111.379,-2.6,USDJPY
2019-04-30,111.64,111.686,111.233,111.429,-21.1,USDJPY
2019-04-29,111.54,111.9,111.54,111.639,9.9,USDJPY
2019-04-26,111.597,112.03,111.431,111.608,1.1,USDJPY
2019-04-25,112.185,112.242,111.373,111.617,-56.8,USDJPY
2019-04-24,111.857,112.398,111.68,112.192,33.5,USDJPY
2019-04-23,111.93,112.031,111.649,111.86,-7.0,USDJPY
2019-04-22,111.864,111.992,111.837,111.937,7.3,USDJPY
2019-04-19,111.977,112.009,111.896,111.935,-4.2,USDJPY
2019-04-18,112.048,112.06,111.764,111.973,-7.5,USDJPY
2019-04-17,111.968,112.166,111.923,112.067,9.9,USDJPY
2019-04-16,112.028,112.043,111.844,112.013,-1.5,USDJPY
2019-04-15,111.947,112.098,111.888,112.035,8.8,USDJPY
2019-04-12,111.64,112.093,111.585,112.009,36.9,USDJPY
2019-04-11,111.0,111.696,110.877,111.657,65.7,USDJPY
2019-04-10,111.131,111.281,110.845,111.008,-12.3,USDJPY
2019-04-09,111.454,111.582,110.982,111.146,-30.8,USDJPY
